y,x37,x49,x51,x58,x62,x69,x73,x75,x81,x82,x86
0,1.339250654,1.761386722,0.17053349,-0.070611996,-0.09109537,-0.466680586,-0.738279056,-0.013538261,0.408855007,-0.035838582,-0.742969994
0,1.308082722,1.60065913,0.142508104,-0.070611996,-0.09109537,-0.286655024,-0.577109607,-0.013538261,-0.153550184,-0.035838582,-0.633100925
0,-1.660106243,-0.658456468,-0.205906269,-0.070611996,-0.09109537,1.265094149,-0.838291964,-0.013538261,-1.137687209,-0.035838582,3.237367675
0,-0.671080968,-0.582557327,-0.268876891,-0.070611996,-0.09109537,-0.839824821,-0.838291964,-0.01353826,-0.052263515,-0.035838582,-0.375183285
0,1.291385616,-0.377183182,-0.581654044,-0.070611996,-0.09109537,-0.785819739,-0.838291964,-0.013538255,0.25400533,-0.035838582,-1.18590264
0,1.825136453,1.721204824,-0.244311428,-0.070611996,-0.09109537,0.246081175,-0.764633809,-0.01353826,0.359115527,-0.035838582,-0.394870549
0,-0.0594103,-0.127162483,-0.242581466,-0.070611996,-0.09109537,0.826551387,2.327657175,-0.013538261,-0.462506557,-0.035838582,0.123375461
0,0.836667749,-0.528981463,-0.392742179,-0.070611996,-0.09109537,-0.097089108,-0.838291964,-0.013538255,0.63680144,-0.035838582,-0.819145546
0,-0.637686755,-0.48433491,-0.28583052,-0.070611996,-0.09109537,-0.254816253,1.276845881,-0.01353826,0.09791997,-0.035838582,-0.262192832
0,-0.939347813,-0.587021983,-0.465400588,-0.070611996,-0.09109537,2.901823855,-0.838291964,-0.01353826,-0.588738102,-0.035838582,-0.760401436
0,2.038859417,0.877384966,-0.200024398,-0.070611996,-0.09109537,4.420801139,-0.838291964,-0.013538261,0.582426348,-0.035838582,3.170245499
0,1.921979671,1.957831557,-0.365062785,-0.070611996,-0.09109537,-0.042157681,-0.023997682,-0.013538261,0.21467685,-0.035838582,-0.729975568
0,0.894551051,-0.564698706,-0.568852324,-0.070611996,-0.09109537,0.988922768,1.851244338,-0.013538256,0.991609825,-0.035838582,-4.116259285
0,-0.613197666,-0.524516808,-0.353991027,-0.070611996,-0.09109537,2.834768644,-0.838291964,-0.013538261,-0.840404672,-0.035838582,2.594026791
0,0.954660634,-0.176273692,-0.274412769,-0.070611996,-0.09109537,0.589708161,-0.711586422,-0.013538258,0.160705328,-0.035838582,-0.299397123
0,-0.977751158,-0.368253871,-0.050901662,-0.070611996,-0.09109537,-0.238647607,1.942472328,-0.013538257,-0.609534547,-0.035838582,1.705495687
0,-1.632277733,-0.542375429,0.042862285,-0.070611996,-0.09109537,0.071935739,-0.838291964,-0.013538258,-0.953876557,-0.035838582,0.88940845
0,1.441103004,2.06051863,0.059469921,-0.070611996,-0.09109537,-0.099470584,-0.511560607,-0.013538261,0.034578493,-0.035838582,-0.581545744
0,-0.565332627,-0.444153012,-0.384438361,-0.070611996,-0.09109537,0.052921098,-0.676784633,-0.013538259,-0.744937823,-0.035838582,-0.998580256
0,0.048007752,0.573788404,0.048744156,-0.070611996,-0.09109537,-0.190463896,1.770152791,-0.013538261,-0.398435631,-0.035838582,-0.57030001
0,-1.819841896,-0.6852444,-0.333577474,-0.070611996,-0.09109537,0.338131677,-0.838291964,-0.013538259,-1.063237529,-0.035838582,0.67691956
0,-1.459184395,-0.426294391,-0.201408368,-0.070611996,-0.09109537,3.646832037,-0.838291964,-0.013538261,-0.942776042,-0.035838582,3.601040447
0,0.858930557,-0.171809037,-0.341189308,-0.070611996,-0.09109537,1.014917098,0.381460052,-0.013538257,1.521705106,-0.035838582,-0.536474106
0,1.541842213,0.747909962,-0.450176922,-0.070611996,-0.09109537,1.078455439,-0.186180775,-0.013538259,0.823940596,-0.035838582,-0.403108343
0,0.104221343,-0.064657309,-0.546016824,-0.070611996,-0.09109537,1.935715173,2.324278361,-0.01353826,-0.451118362,-0.035838582,-0.309672583
0,0.876740804,-0.064657309,-0.051247655,-0.070611996,-0.09109537,-0.369237892,-0.138877373,-0.01353826,0.345463195,-0.035838582,-0.28327805
0,0.706430318,0.310373739,-0.274412769,-0.070611996,-0.09109537,2.07480699,2.42226398,-0.01353826,-0.315081447,-0.035838582,-0.013633378
0,-0.193543722,-0.564698706,-0.486506126,-0.070611996,-0.09109537,0.957226185,-0.838291964,-0.013538261,-0.083232013,-0.035838582,0.574586722
0,0.774331884,-0.640597847,-0.714169143,-0.070611996,-0.09109537,-0.546739516,-0.838291964,-0.013538254,1.8595879,-0.035838582,-2.119140613
0,0.117579029,-0.377183182,-0.113526292,-0.070611996,-0.09109537,-0.556769039,0.513233816,-0.013538257,0.093969766,-0.035838582,0.169380957
0,0.540015823,-0.403971114,-0.347763164,-0.070611996,-0.09109537,0.042947324,2.503355526,-0.013538257,0.330374831,-0.035838582,-0.297981847
0,0.001812424,-0.466476289,-0.125290034,-0.070611996,-0.09109537,-0.438154797,0.354429537,-0.01353826,0.669767506,-0.035838582,-0.110737441
0,0.536119832,-0.354859905,-0.235315625,-0.070611996,-0.09109537,-0.523944914,-0.641307081,-0.013538257,0.538627582,-0.035838582,-0.258258922
1,1.092690048,0.323767705,-0.904118984,-0.070611996,-0.09109537,3.367431225,-0.098331599,-0.01353826,0.13534412,-0.035838582,-0.328544769
1,4.023588809,-0.569163361,-1.185410826,-0.070611996,-0.09109537,6.197900894,-0.838291964,-0.013538254,10.20439091,27.89777585,-4.269098008
1,1.278584501,0.609505646,0.003765141,-0.070611996,-0.09109537,0.836420151,1.307255211,-0.013538258,0.251087662,-0.035838582,-0.062861225
1,0.601795117,-0.243243522,-0.344995224,-0.070611996,-0.09109537,-0.268210859,-0.728142613,-0.013538257,0.190498718,-0.035838582,-0.842387965
1,2.996716759,-0.533446119,-0.741848537,2.163114583,-0.09109537,1.096047226,-0.75314584,-0.013538255,2.827629579,-0.035838582,-0.907276484
0,3.031224113,5.449192027,-0.942870136,-0.070611996,-0.09109537,0.567160918,-0.743685159,-0.01353826,0.516251488,-0.035838582,-0.888540971
0,-0.981647149,-0.211990935,-0.279256663,-0.070611996,-0.09109537,-0.216410245,2.314141917,-0.013538261,-0.587640285,-0.035838582,-0.530329913
0,-0.652714151,-0.35039525,-0.224935853,-0.070611996,-0.09109537,-0.199172238,-0.838291964,-0.01353826,-0.310229811,-0.035838582,-0.276212208
0,1.254651981,1.79263931,-0.292058383,-0.070611996,-0.09109537,0.694213267,0.824084745,-0.01353826,0.40258299,-0.035838582,-0.647151443
0,-1.710754133,-0.587021983,-0.046403761,-0.070611996,-0.09109537,-0.375915573,-0.838291964,-0.013538259,-1.011094285,-0.035838582,0.781626633
0,0.727023416,0.72112203,-0.252961239,-0.070611996,-0.09109537,0.299190863,0.286853248,-0.013538257,1.130722668,-0.035838582,-0.403171639
0,0.767096471,-0.158415071,-0.150547481,-0.070611996,-0.09109537,-0.434838961,-0.584205117,-0.01353826,0.472951784,-0.035838582,-0.384796035
0,1.194542398,0.957748762,-0.359526906,-0.070611996,-0.09109537,2.447696033,-0.530819849,-0.01353826,-0.193521663,-0.035838582,-0.10981053
0,-0.038260632,-0.421829735,-0.334269459,-0.070611996,-0.09109537,1.016070003,-0.838291964,-0.01353826,-0.179399738,-0.035838582,1.069909113
0,0.024075232,0.136252181,-0.148817519,-0.070611996,-0.09109537,-0.306529859,-0.547038158,-0.013538261,-0.191485959,-0.035838582,-0.607053649
0,0.002368994,-0.006616789,0.026600641,-0.070611996,-0.09109537,0.017236045,-0.838291964,-0.013538259,-0.284212951,-0.035838582,0.039061093
0,0.526658138,-0.238778867,-0.244311428,-0.070611996,-0.09109537,-0.514134352,0.415248197,-0.013538258,0.614742675,-0.035838582,-0.391875248
1,1.939233348,0.122858215,-0.495847922,-0.070611996,-0.09109537,0.440460043,-0.53115773,-0.013538255,2.711953599,-0.035838582,-0.004495855
1,1.612526631,-0.189667658,-0.231163716,-0.070611996,-0.09109537,-0.609098256,1.043707684,-0.013538258,0.034310591,-0.035838582,-0.378696034
1,1.871331781,0.069282351,-0.173036989,-0.070611996,-0.09109537,1.294081373,-0.287545209,-0.01353826,0.56164915,-0.035838582,-0.572573163
1,0.029640934,-0.435223701,-0.288944451,-0.070611996,-0.09109537,-0.417208883,0.678795724,-0.013538259,-0.24253313,-0.035838582,-0.55411541
1,1.861313517,1.716740169,-0.829038628,-0.070611996,-0.09109537,1.422432868,-0.125362115,-0.013538261,0.507055753,-0.035838582,-0.57867018
1,0.24948617,-0.171809037,-0.411079778,-0.070611996,-0.09109537,0.436217561,-0.838291964,-0.013538261,-0.481894256,-0.035838582,-0.449396181
0,2.525301786,10.14154478,-0.547054801,-0.070611996,-0.09109537,0.300971297,-0.761592876,-0.01353826,0.607496827,-0.035838582,-0.866853278
0,1.577462707,2.198922945,-0.209366193,-0.070611996,-0.09109537,0.57594827,-0.419318972,-0.01353826,0.248723193,-0.035838582,-0.353107214
0,-0.904283889,-0.238778867,-0.325619648,-0.070611996,-0.09109537,0.062021674,-0.838291964,-0.013538261,-0.530851904,-0.035838582,-0.579941189
0,-0.452905443,-0.354859905,-0.249155322,-0.070611996,-0.09109537,-0.417144126,-0.125362115,-0.01353826,0.23260345,-0.035838582,-0.42716178
0,-0.240852191,0.314838395,-0.147779542,-0.070611996,-0.09109537,-0.597917321,1.98977573,-0.01353826,-0.295342741,-0.035838582,-0.571645712
0,-1.705188431,-0.560234051,-0.075121132,-0.070611996,-0.09109537,-0.121707926,-0.838291964,-0.01353826,-1.031731626,-0.035838582,0.755024497
0,-1.321711552,-0.421829735,-0.225281845,-0.070611996,8.799729573,3.849431572,-0.838291964,-0.013538261,-0.855410407,-0.035838582,3.621069189
0,1.532380519,0.850597034,-0.22458986,-0.070611996,-0.09109537,1.26142663,0.476066857,-0.01353826,-0.06091845,-0.035838582,0.241466341
0,0.196611999,-0.270031454,-0.263687004,-0.070611996,-0.09109537,0.918031757,-0.838291964,-0.01353826,-0.262561956,-0.035838582,0.759126703
0,-0.223598514,-0.100374551,-0.091728769,-0.070611996,-0.09109537,-0.152557796,-0.728142613,-0.013538257,-0.079915444,-0.035838582,-0.052691938
1,1.22682347,-0.578092672,0.478812741,6.865696856,-0.09109537,-0.834981836,-0.713613711,-0.013538259,0.240420509,-0.035838582,-0.203558451
1,0.76264391,-0.774537507,-1.802661314,-0.070611996,-0.09109537,-0.150136058,2.334414804,-0.013538259,-0.11939991,-0.035838582,-0.887224624
1,1.836267858,-0.564698706,-1.804737268,-0.070611996,-0.09109537,-0.072841765,-0.277408765,-0.013538261,0.23931916,-0.035838582,-0.256912534
1,0.744833663,-0.765608196,-1.163267311,13.33174748,-0.09109537,-0.750246932,-0.25037825,-0.013538261,-0.366542966,-0.035838582,-0.379529089
1,1.392124825,-0.109303862,-0.105914458,-0.070611996,-0.09109537,-0.515348951,-0.358500312,-0.013538257,1.0040995,-0.035838582,-0.403953188
0,-1.149731355,-0.587021983,1.142426214,-0.070611996,-0.09109537,-0.666258596,-0.395667271,-0.013538261,-0.888356863,-0.035838582,-0.154950734
0,0.169340059,-0.537910774,-0.13186389,-0.070611996,-0.09109537,-0.528737353,-0.618331143,-0.013538259,0.330863554,-0.035838582,-0.482422409
0,0.718674863,-0.729890953,-0.309012012,-0.070611996,-0.09109537,-0.552949699,1.111283973,-0.013538261,-0.050075613,-0.035838582,0.324660231
0,1.003638814,-0.609345259,0.699901901,-0.070611996,-0.09109537,-0.618285531,0.229413402,-0.013538261,-0.069366067,-0.035838582,0.456863641
0,1.433867591,-0.421829735,-0.234277648,-0.070611996,-0.09109537,-0.927008488,0.820705931,-0.01353826,0.067496742,-0.035838582,-0.855007517
0,1.581358698,-0.497728876,1.842714884,-0.070611996,-0.09109537,-0.853958164,0.553779589,-0.013538261,0.092451919,-0.035838582,0.325611139
0,1.50900457,-0.390577148,-2.023404482,14.78171035,-0.09109537,-0.457777554,-0.640631319,-0.013538261,0.142116444,-0.035838582,-0.951754857
0,-0.247531033,-0.613809915,-0.77506381,-0.070611996,-0.09109537,-0.848755594,-0.061164641,-0.01353826,-0.121520439,-0.035838582,-1.259400363
0,-0.434538626,-0.787931473,-1.569116427,-0.070611996,-0.09109537,-0.283374971,-0.838291964,-0.013538261,-0.384250649,-0.035838582,-0.600652524
0,0.162104646,-0.569163361,4.839701275,-0.070611996,-0.09109537,-0.789986171,1.266709438,-0.013538261,-0.330335487,-0.035838582,0.229696244
0,0.903456175,-0.064657309,-0.540480945,-0.070611996,-0.09109537,-0.521388356,-0.115225672,-0.013538261,0.187227679,-0.035838582,-0.965805732
0,1.32756268,-0.488799565,0.904037433,-0.070611996,-0.09109537,-0.742484565,1.31401284,-0.013538261,0.053091079,-0.035838582,0.297955381
0,1.748329763,0.823809102,-0.162657216,-0.070611996,-0.09109537,-0.735460248,-0.66428302,-0.013538258,0.583248903,-0.035838582,-0.53100264
0,1.446112136,1.346173776,-0.041213875,-0.070611996,-0.09109537,-0.687409779,-0.737265412,-0.01353826,0.272722705,-0.035838582,-0.673692798
0,0.96857489,-0.158415071,2.383155053,-0.070611996,-0.09109537,-0.83558604,-0.037512939,-0.013538261,-0.144279207,-0.035838582,-0.041612948
0,1.055956414,-0.287890075,-0.124944042,-0.070611996,-0.09109537,-0.071106549,-0.12874093,-0.013538261,0.012318494,-0.035838582,0.058448199
0,1.306969582,-0.403971114,0.21897243,-0.070611996,-0.09109537,-0.691832005,-0.020618867,-0.013538261,-0.246474462,-0.035838582,-0.106851119
0,0.072496841,1.140799631,-0.071661208,-0.070611996,-0.09109537,2.135137416,-0.838291964,-0.013538259,-0.200237891,-0.035838582,0.701544445
0,0.368592196,-0.256637488,-0.141551678,-0.070611996,-0.09109537,-0.328963293,1.945851142,-0.013538257,0.408209291,-0.035838582,0.039755284
0,-0.163488931,-0.542375429,0.516179923,-0.070611996,-0.09109537,-0.795130876,-0.263893507,-0.013538261,-0.868606115,-0.035838582,-0.230153676
0,-0.107831909,0.11839356,-0.071661208,-0.070611996,-0.09109537,-0.415533095,1.537014594,-0.01353826,-0.397371889,-0.035838582,-0.474056308
0,0.973027452,-0.372718527,6.814972034,2.476620068,-0.09109537,-0.963845093,-0.812004787,-0.01353826,-0.085648597,-0.035838582,0.113003415
0,1.099925461,-0.564698706,1.013371039,-0.070611996,-0.09109537,-0.82174993,1.979639287,-0.01353826,-0.034966317,-0.035838582,0.04902289
0,0.643537883,0.310373739,-0.12044614,-0.070611996,-0.09109537,-0.396837448,0.27333799,-0.01353826,0.503857921,-0.035838582,-0.404942877
0,1.664287661,0.533606506,-0.174766951,-0.070611996,-0.09109537,-0.641749269,1.003161911,-0.01353826,0.299424025,-0.035838582,-0.69920277
0,1.025345052,1.721204824,-0.089306822,-0.070611996,-0.09109537,-0.627449264,-0.67847404,-0.013538261,0.009775297,-0.035838582,-0.692372617
0,1.183967564,0.381808225,-0.232201694,-0.070611996,-0.09109537,-0.686398521,1.077495829,-0.01353826,0.12443778,-0.035838582,-0.719342409
0,1.233502313,-0.296819386,4.622764024,-0.070611996,-0.09109537,-0.815523006,2.537143671,-0.013538261,-0.003724271,-0.035838582,0.624394449
0,-0.072767985,-0.292354731,-1.139739826,-0.070611996,-0.09109537,-0.409974361,0.192246443,-0.01353826,-0.430217986,-0.035838582,-0.75353823
0,0.192159438,-0.395041803,1.445169586,-0.070611996,-0.09109537,-0.623525068,-0.125362115,-0.01353826,-0.215072968,-0.035838582,0.68591431
0,1.318100986,-0.372718527,2.127812642,8.962264786,-0.09109537,-0.675294296,-0.726453206,-0.013538261,0.067674383,-0.035838582,0.149168316
0,1.215692066,-0.0155461,0.140778141,-0.070611996,-0.09109537,-0.081858978,1.979639287,-0.013538261,0.036946583,-0.035838582,0.157494348
0,1.421623046,-0.314678007,1.459701268,-0.070611996,-0.09109537,-0.926217691,0.736235569,-0.013538261,0.024950026,-0.035838582,0.002902502
0,1.191202977,-0.359324561,1.218544548,-0.070611996,-0.09109537,-0.810447229,1.310634026,-0.01353826,0.162043536,-0.035838582,-0.115811171
0,1.628110597,1.203304806,-0.079273041,-0.070611996,-0.09109537,1.611283504,1.273467067,-0.013538258,0.14085493,-0.035838582,0.589520545
0,0.804943246,1.3238505,0.100989012,-0.070611996,-0.09109537,0.049903842,-0.838291964,-0.013538261,-0.175992452,-0.035838582,-0.357690288
0,2.249799529,4.94915063,-0.436337225,-0.070611996,-0.09109537,1.612361369,-0.15915026,-0.013538261,0.040935572,-0.035838582,-0.729704636
0,0.689176641,0.234474599,0.096145118,-0.070611996,-0.09109537,-0.759707037,-0.43283423,-0.01353826,-0.013446827,-0.035838582,-0.418524005
0,-1.310023577,-0.176273692,-0.13047992,-0.070611996,-0.09109537,3.065706563,-0.838291964,-0.013538258,-0.65114224,-0.035838582,2.576262982
1,1.394907676,-0.55130474,-0.539096975,-0.070611996,-0.09109537,-0.335806289,-0.78355517,-0.01353826,0.077221899,-0.035838582,-0.283317844
1,2.17521912,-0.136091794,3.555377391,-0.070611996,-0.09109537,-0.879085344,-0.797070428,-0.013538261,0.314206674,-0.035838582,0.224094992
1,1.471714366,-0.198596969,1.862436452,-0.070611996,-0.09109537,0.032176142,2.358066505,-0.013538261,0.180335572,-0.035838582,0.159017259
1,1.589707252,-0.537910774,0.248727778,-0.070611996,-0.09109537,-0.726810184,-0.243620621,-0.013538261,0.225644284,-0.035838582,-0.28143284
1,3.090777126,-0.104839207,-1.646272738,-0.070611996,-0.09109537,1.000525465,-0.023997682,-0.01353826,0.577115697,-0.035838582,-1.369713682
1,0.617379083,-0.439688357,0.101680997,-0.070611996,-0.09109537,-0.622789219,-0.609546226,-0.013538261,-0.138126777,-0.035838582,-0.240169252
0,0.42814521,-0.506658187,-0.154007405,-0.070611996,-0.09109537,-0.595016496,1.354558614,-0.013538259,0.202909496,-0.035838582,-0.557145619
0,1.094916329,-0.631668536,0.425529908,-0.070611996,-0.09109537,-0.463327181,0.965994952,-0.013538261,0.092554145,-0.035838582,0.854215133
0,1.489524613,-0.444153012,-0.706903302,-0.070611996,-0.09109537,-0.874113674,-0.838291964,-0.01353826,0.180766493,-0.035838582,-1.154881153
0,0.753738786,-0.252172833,-0.371636641,-0.070611996,-0.09109537,-0.722749289,0.94910088,-0.01353826,-0.051169983,-0.035838582,-0.927832036
0,0.900116753,-0.470940944,1.658992906,-0.070611996,-0.09109537,-0.7329357,2.324278361,-0.013538261,-0.057778845,-0.035838582,0.133560007
0,0.708100029,-0.546840085,-0.392742179,-0.070611996,-0.09109537,-0.765401853,1.499847635,-0.01353826,0.250959423,-0.035838582,-0.727121235
0,0.361356784,-0.707567677,0.910957281,-0.070611996,-0.09109537,-0.818881732,-0.697395401,-0.013538261,0.12659954,-0.035838582,0.070732098
0,1.473940647,-0.6852444,-1.203748425,-0.070611996,-0.09109537,-0.821441283,2.432400423,-0.013538261,0.140877801,-0.035838582,-0.573157634
0,0.855591136,-0.162879726,-0.30589808,-0.070611996,-0.09109537,-0.398520393,1.40524083,-0.013538261,0.315168263,-0.035838582,-0.707185025
0,-0.551418372,-0.671850434,1.410916336,-0.070611996,-0.09109537,-0.832367209,-0.838291964,-0.013538261,-0.88562981,-0.035838582,-0.128458066
0,0.920153281,-0.243243522,0.595412189,-0.070611996,-0.09109537,-0.435996866,-0.838291964,-0.013538261,-0.149866352,-0.035838582,0.034180789
0,1.853521534,0.547000472,-0.189644625,-0.070611996,-0.09109537,-0.631931914,-0.267272322,-0.013538259,0.584399168,-0.035838582,-0.502189589
0,0.001812424,-0.430759046,1.119244721,-0.070611996,-0.09109537,-0.644959238,0.993025468,-0.01353826,-0.303121872,-0.035838582,-0.19703203
0,1.345372927,-0.546840085,2.27728137,15.01683946,-0.09109537,-0.748126501,-0.508857555,-0.013538261,0.256299579,-0.035838582,0.957596171
0,1.895264301,0.158575458,5.418546604,-0.070611996,-0.09109537,-0.824666276,-0.442970673,-0.013538261,0.167972619,-0.035838582,0.097833436
0,0.999742822,-0.136091794,0.255993619,-0.070611996,-0.09109537,-0.47862593,-0.125362115,-0.013538261,-0.041927264,-0.035838582,-0.169408426
0,-0.160149509,0.680940132,0.589184325,-0.070611996,-0.09109537,0.084974098,-0.838291964,-0.01353826,-0.417377609,-0.035838582,0.499561227
0,0.551703798,-0.408435769,-0.33011755,-0.070611996,-0.09109537,-0.292256607,-0.838291964,-0.013538257,0.620515604,-0.035838582,-0.675554835
0,-0.076663977,-0.582557327,0.080229467,-0.070611996,-0.09109537,-0.866310751,0.982889024,-0.013538261,-0.669215815,-0.035838582,-0.432496325
0,0.45486058,0.096070283,-0.234277648,-0.070611996,-0.09109537,-0.69827104,0.915312735,-0.013538261,-0.188579956,-0.035838582,-0.72977646
0,0.617935653,-0.689709055,1.853094656,13.58647069,-0.09109537,-0.925527453,-0.517642473,-0.01353826,-0.02099427,-0.035838582,0.190798359
0,1.388785403,0.064817696,-0.274066777,-0.070611996,-0.09109537,-0.411861678,-0.780176355,-0.013538259,0.5645086,-0.035838582,-0.644067717
0,1.833485007,0.05142373,-0.259881088,-0.070611996,-0.09109537,-0.694849254,-0.838291964,-0.01353826,0.341440388,-0.035838582,-0.674620836
0,1.425519038,1.685487582,-0.165425155,-0.070611996,-0.09109537,-0.677120278,-0.125362115,-0.013538261,0.220779384,-0.035838582,-0.73265607
0,-1.125242265,-0.680779745,-2.089143042,-0.070611996,-0.09109537,0.083317071,-0.838291964,-0.01353826,-0.599122356,-0.035838582,-0.731742911
0,-0.049392036,-0.444153012,0.370863105,-0.070611996,-0.09109537,-0.453895876,-0.142256187,-0.01353826,-0.287489475,-0.035838582,0.140215875
0,-0.874229097,-0.381647837,0.413766165,-0.070611996,-0.09109537,-0.438914397,-0.253757064,-0.01353826,-0.784308897,-0.035838582,-0.252601473
0,0.978036584,-0.122697828,0.106178899,-0.070611996,-0.09109537,-0.371915943,-0.710234896,-0.013538261,-0.050737522,-0.035838582,-0.18804419
0,1.491750894,-0.140556449,2.507020341,-0.070611996,-0.09109537,-0.946194985,-0.838291964,-0.013538261,0.033636491,-0.035838582,-0.063220656
0,1.426075608,-0.354859905,1.350713654,-0.070611996,-0.09109537,-0.807417522,0.445657527,-0.01353826,0.209003372,-0.035838582,0.052661288
0,1.319214126,1.158658252,0.001343194,-0.070611996,-0.09109537,1.484174791,2.026942689,-0.013538259,-0.044955722,-0.035838582,0.461351026
0,0.605691109,0.863991,-0.032910056,-0.070611996,-0.09109537,-0.050952154,-0.838291964,-0.01353826,-0.240327132,-0.035838582,-0.456680322
0,1.521249115,3.216864361,-0.193450542,-0.070611996,-0.09109537,-0.253501067,-0.838291964,-0.013538261,0.123666886,-0.035838582,-0.540717985
0,-1.655653682,-0.457546978,-0.218361997,-0.070611996,-0.09109537,0.769889967,0.675416909,-0.01353826,-1.029348999,-0.035838582,1.527680622
0,0.265626706,-0.037869377,-0.15746733,-0.070611996,-0.09109537,-0.578667483,-0.240241806,-0.01353826,-0.171984322,-0.035838582,-0.591745187
0,-1.518180838,-0.337001284,-0.159889277,-0.070611996,-0.09109537,3.264873916,-0.838291964,-0.013538258,-0.766852283,-0.035838582,2.546681799
1,0.947981792,-0.814719405,-0.976777394,-0.070611996,-0.09109537,0.479314719,-0.838291964,-0.01353826,0.161749246,-0.035838582,1.530720096
1,1.708256708,-0.770072851,-2.904301197,6.532597278,-0.09109537,-0.561433122,0.016548092,-0.01353826,0.421924684,-0.035838582,0.561717592
1,0.651329866,-0.287890075,-1.581572154,-0.070611996,-0.09109537,2.08583588,-0.753821603,-0.013538258,1.377177408,-0.035838582,-0.607991223
0,-0.231390497,-0.796860783,-2.061463648,-0.070611996,-0.09109537,-0.863475159,-0.838291964,-0.013538259,-0.40348116,-0.035838582,-3.105463436
0,-1.527085962,-0.75221423,-1.567040472,-0.070611996,-0.09109537,-0.771209896,0.131427783,-0.013538261,-1.022283501,-0.035838582,-0.605833165
0,0.399203558,-0.524516808,-0.278564679,-0.070611996,-0.09109537,-0.491123053,-0.132119744,-0.013538259,0.240000216,-0.035838582,-0.637551734
0,0.884532787,-0.671850434,0.133858293,-0.070611996,-0.09109537,-0.628248803,1.036950055,-0.01353826,0.036162601,-0.035838582,0.537507324
0,0.739824531,-0.573628017,0.479850719,-0.070611996,-0.09109537,-0.832408459,1.68568243,-0.013538261,-0.119178454,-0.035838582,-0.215533008
0,0.958556626,-0.48433491,-0.151239466,-0.070611996,-0.09109537,-0.813041111,0.42538464,-0.01353826,0.352994724,-0.035838582,-0.586332595
0,0.14596411,-0.680779745,-0.168193095,-0.070611996,-0.09109537,-0.28555305,-0.838291964,-0.013538261,0.132359489,-0.035838582,-0.429241493
0,0.160434935,-0.292354731,-0.303130141,-0.070611996,-0.09109537,-0.49950082,0.215898144,-0.013538261,0.203048574,-0.035838582,-0.632102869
0,-1.182568997,-0.729890953,-1.857328117,-0.070611996,-0.09109537,-0.295995592,-0.46324356,-0.013538261,-0.829911634,-0.035838582,-0.925762235
0,0.81551808,-0.502193531,-2.618857446,-0.070611996,-0.09109537,-0.53387096,1.844486709,-0.013538261,-0.173042207,-0.035838582,-0.853195858
0,1.846286122,0.395202191,-0.201408368,-0.070611996,-0.09109537,-0.659286648,1.621484955,-0.013538259,0.524848856,-0.035838582,-0.545254772
0,0.360800213,-0.716496987,-1.333149592,-0.070611996,-0.09109537,-0.776735302,-0.838291964,-0.01353826,-0.116847699,-0.035838582,-0.876112632
0,1.391568255,1.301527223,-0.111104345,-0.070611996,-0.09109537,-0.737872185,0.18211,-0.013538261,0.252853198,-0.035838582,-0.760964122
0,1.586924401,-0.564698706,3.500018603,-0.070611996,-0.09109537,-0.85896636,-0.748415499,-0.013538261,0.286098917,-0.035838582,0.825181024
0,1.334798092,-0.363789216,3.101781321,-0.070611996,-0.09109537,-0.854049631,0.063851494,-0.013538261,0.023003905,-0.035838582,0.179828663
0,0.755408497,-0.466476289,-0.433569285,-0.070611996,-0.09109537,-0.557633804,2.003290988,-0.013538261,-0.076655159,-0.035838582,-0.326617369
0,0.802160395,-0.573628017,-0.028758147,-0.070611996,-0.09109537,-0.764378053,0.756508456,-0.013538261,-0.54775786,-0.035838582,-0.300025928
0,-0.873115957,-0.069121964,-0.010074556,-0.070611996,-0.09109537,0.715324988,-0.838291964,-0.013538258,-0.79869028,-0.035838582,0.603924678
0,0.679158377,-0.41736508,-0.322505717,-0.070611996,-0.09109537,-0.2381552,0.398354125,-0.013538256,1.2082562,-0.035838582,-0.579587889
0,1.02033592,0.672010821,-0.18030283,-0.070611996,-0.09109537,-0.515680725,0.57743129,-0.013538261,-0.017944489,-0.035838582,-0.724916121
0,0.950764643,-0.787931473,-0.42284352,-0.070611996,-0.09109537,-0.965977961,-0.838291964,-0.01353826,0.105337207,-0.035838582,-0.480888056
0,-0.015997823,-0.613809915,0.521715802,-0.070611996,-0.09109537,-0.686298207,-0.520007643,-0.01353826,-0.424917706,-0.035838582,0.07814488
0,1.208456653,0.243403909,-0.101416557,-0.070611996,-0.09109537,-0.616993122,0.729477941,-0.013538259,0.603159456,-0.035838582,-0.457654069
0,1.97151442,1.319385844,-0.19033661,-0.070611996,-0.09109537,-0.711648954,-0.838291964,-0.01353826,0.371821125,-0.035838582,-0.811940748
0,1.211796075,1.506901368,-0.200024398,-0.070611996,-0.09109537,-0.665584293,0.033442164,-0.01353826,0.286220233,-0.035838582,-0.799480323
0,1.694899023,0.756839272,-0.369214694,-0.070611996,-0.09109537,-0.747029483,1.10114753,-0.013538261,0.328596588,-0.035838582,-1.1369019
0,-1.236556308,-0.707567677,-0.89062528,-0.070611996,-0.09109537,0.10366291,-0.838291964,-0.01353826,-0.549779811,-0.035838582,-1.014808709
0,-0.449009452,-0.453082323,0.129360391,-0.070611996,-0.09109537,-0.50993565,1.280224696,-0.01353826,-0.400942134,-0.035838582,-0.136424892
