x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x13,x16,x17,x18,x19,x21,x22,x23,x26,x27,x33,x37,x39,x41,x42,x43,x50,x53,x55,x60,x63,x64,x65,x72,x74,x76,x83,x86,x87,x88
-0.597680415,-0.353200818,-0.517798806,-0.599109717,-0.596136742,0.017822821,0.020094177,0.020950746,-0.00419804,0.018392675,-0.142280286,-0.727684759,-0.724537154,-0.725420911,-0.492762785,-0.022111263,-0.485087553,-0.429941043,0.040946194,0.040563673,-0.137739542,0.696412054,0.026928536,-0.484774674,-0.438315974,-0.220752293,-0.013538259,-0.397136553,-1.09736965,-0.283409152,-2.398344355,-0.07579453,-0.245948625,-0.002765085,0.008124866,0.301559605,-0.279667108,-0.598965317,-0.021657398,0.106978406
-0.260701729,0.001388328,-0.255358486,-0.381447924,-0.381026519,0.022434134,0.029103243,0.027806809,0.003216715,0.025544857,0.004293205,0.117604306,0.118388064,0.117313217,-0.225063082,-0.022111263,-0.267672003,-0.158432182,0.022154555,0.02184939,-0.052823496,-0.922650706,-0.229157784,-0.265325001,-0.147230802,-0.504411362,-0.013538259,-0.071678752,-0.645281918,0.028994547,-0.009520973,-0.108358333,-0.298251039,0.000428574,0.007032266,-0.248174376,0.101715174,-0.381356603,0.038265322,-0.300368581
-0.574468107,-0.498820954,-0.492680755,-0.648599135,-0.648423661,0.017345789,0.01878056,0.019784867,-0.005816599,0.018595286,-0.362140523,-0.213539864,-0.211830063,-0.212830049,-0.515305918,-0.022111263,-0.520344129,-0.49896872,-0.058379961,-0.058353605,0.133313309,-0.069428564,-0.122216025,-0.519922065,-0.51268259,-0.176346196,-0.013538259,0.271319691,-0.350479279,-0.365831246,-1.669198233,0.168638294,-0.271696153,-0.001019568,0.008091967,0.054063052,-0.389238643,-0.648727412,-0.043451221,-0.133076135
-0.072601988,-0.053733419,-0.175673636,-0.474469701,-0.474133929,0.024636433,0.025907426,0.024465783,-0.009994234,0.023224957,-0.148580006,-0.305662678,-0.303695256,-0.304674417,-0.258877781,-0.022111263,-0.020875972,-0.179140485,0.012520579,0.012255073,-0.433197536,-0.393909,-0.086242161,-0.080432006,-0.206135053,-0.390184359,-0.013538258,-0.863183023,-0.928895678,-0.0973974,0.551452366,-0.421772947,-0.165117226,-0.005546448,0.008189609,-0.160660673,0.029073213,-0.474355422,0.033674463,-0.205582619
1.026380758,0.571528183,0.807394891,-0.223814963,-0.223248445,0.02518502,0.029024818,0.026901948,-0.004526126,0.027986324,0.213128931,0.15370649,0.154389288,0.15330628,0.394873073,-0.022111262,0.534415095,0.34777078,0.036498726,0.036134513,0.26953208,-0.819128646,-0.316222934,0.541292841,0.390515919,-0.295227926,-0.013538258,0.773725915,0.244236801,0.23769102,-0.087775499,0.257866031,-0.284899502,-0.001825464,0.008066044,-0.248174376,0.634540595,-0.223779665,0.126052256,-0.283654247
-0.67612201,-0.957894604,-0.641656779,-0.585820891,-0.584211655,0.021241553,0.008673545,0.010222921,-0.039084567,0.013530001,-0.057129068,-1.060073831,-1.067169496,-1.067975579,-0.709740439,-0.022111263,-0.297052482,-0.848708948,-0.601436027,-0.599174178,-0.482457843,1.628110597,0.56926603,-0.299586323,-0.856045285,-0.155586113,-0.013538259,-1.054794384,-1.471066544,-0.241331836,-2.296277827,-0.502259634,-0.004265081,-0.00635598,0.008203888,1.053424404,-0.953552323,-0.585780522,-0.281158871,0.678771356
-0.191865228,-0.101450752,-0.199059407,-0.402068515,-0.401666093,0.021209751,0.033338189,0.029242406,0.016033959,0.029809827,0.224363432,-0.245907339,-0.244107022,-0.245099692,-0.247606215,-0.022111263,-0.411636353,-0.232061703,0.017807263,0.017519994,0.632597508,-0.629894772,-0.139783029,-0.410935619,-0.227487844,-0.494357152,-0.013538259,-0.460013814,-1.63439386,-0.250806192,-3.043056036,-0.249703533,-0.412734251,0.001036866,0.007891956,0.134715599,-0.021943644,-0.401885742,0.021726432,-0.250945603
-0.185461833,-0.114614154,-0.166146099,-0.1491226,-0.148487323,0.022958869,0.025789789,0.0247094,-0.005619748,0.025180156,0.038206699,-0.221009281,-0.219278592,-0.22027689,-0.208155732,-0.022111263,-0.203034947,-0.229760781,0.023623183,0.023311973,0.235399498,-0.47071569,-0.183875508,-0.210388744,-0.2328874,-0.277446869,-0.013538259,0.348345054,-0.342029066,-0.098407729,-1.410370398,0.13252505,-0.305226047,0.001425043,0.006580695,-0.03996504,-0.019627357,-0.149148642,0.023956329,-0.221009879
-0.404778127,-0.340037416,-0.309059145,-0.621563249,-0.621362887,0.014022463,0.020407877,0.021229165,0.0069569,0.021472368,-0.358675676,-1.192033538,-1.187587384,-1.188366169,-0.405408145,-0.022111263,-0.555600704,-0.427640121,0.01984293,0.020561865,-0.617880418,-0.131764428,-0.067555349,-0.555955524,-0.436352499,-0.39307029,-0.013538259,-1.603621879,-1.542230972,-0.35462921,0.35429631,-0.78714996,-0.114366391,-0.011078126,0.008301042,-0.230023687,-0.268811432,-0.621653115,-0.01978102,-0.148029088
0.691803346,0.634054343,0.765820187,0.314153341,0.318425697,0.027355518,0.038220142,0.035498128,0.010019041,0.037590104,0.503651029,0.032950909,0.0339714,0.032915691,0.423051989,-0.022111263,0.126026426,0.327062477,0.040244957,0.039865323,-0.412877226,-0.047722326,-0.115147231,0.125726637,0.342656216,-0.33423454,-0.013538259,-0.878828232,-1.361821428,0.234235543,-1.318221793,-0.420001449,-0.23803341,-0.005269686,0.009217491,0.110696244,0.625246018,0.314164451,0.157497907,-0.127771129
-0.413582796,-0.00107981,-0.424255721,-0.929497406,-0.92958052,0.012750377,0.026554432,0.025466351,0.024148631,0.017075701,0.145091952,-0.285744231,-0.283832511,-0.284816175,-0.577299533,-0.022111263,-0.83765331,-0.142325724,0.126655877,0.125920532,-0.14213593,0.149860101,-0.097580227,-0.828569317,-0.140849508,-0.329486718,-0.013538259,-0.387541219,-1.069890698,-0.118187826,-2.029747408,-0.145273219,-0.275994788,-0.003028185,0.010549193,0.23836564,0.066482723,-0.929403286,0.050961138,-0.075990845
0.265977547,0.063914488,0.397710826,-0.097342005,-0.096659061,0.020430598,0.027358288,0.027145564,0.004835275,0.027216401,0.383011386,-0.291968746,-0.290039619,-0.291021876,-0.13489055,-0.022111263,-0.346999298,-0.186043252,0.021268085,0.02096657,0.12507441,-0.203561986,-0.062166268,-0.347138675,-0.178400968,-0.267392658,-0.013538259,0.028713447,-0.718140552,0.025045144,-1.905905522,0.023329471,-0.307843218,6.59187E-05,0.007867369,0.213722555,0.121102284,-0.097217611,0.054104093,-0.164624339
-0.392771761,-0.217453233,-0.331578777,-0.255433202,-0.254895792,0.019659396,0.023133144,0.026153697,-0.002470117,0.022434772,0.015107724,-0.262091076,-0.260245502,-0.261234513,-0.315235613,-0.022111263,-0.376379778,-0.317195838,0.019616115,0.017811758,0.085783863,-0.672750679,-0.270590717,-0.375492872,-0.317071391,-0.334793107,-0.013538259,0.831628307,0.604807589,0.124254298,0.75106181,0.311063619,-0.216390583,0.002729053,0.009265789,-0.248174376,0.134665993,-0.255374602,0.047531607,-0.258645014
-0.315130591,-0.236375624,-0.19126415,-0.476302642,-0.475968558,0.01751275,0.024358534,0.025422848,0.006169493,0.020408658,2.202895568,-0.305662678,-0.303695256,-0.304674417,-0.416679712,-0.022111263,-0.499777793,-0.372417979,0.035529091,0.03516887,2.501027472,-0.402257554,-0.074414179,-0.49836106,-0.377448248,-0.505807781,-0.013538259,0.10175413,-1.128037749,-0.043113728,-3.313170796,0.029023713,-0.422056473,0.009706753,0.00681958,0.289865773,-0.157407353,-0.47638631,3.65658E-05,-0.207330672
0.399648428,0.44565315,0.423695017,-0.123919656,-0.123261178,0.027729193,0.039053407,0.03536762,0.010850193,0.035574121,0.879849323,1.068710117,1.066834112,1.065544255,0.594943378,-0.022111263,0.384574648,0.619279642,0.03328173,0.032930761,-0.068158925,0.169340059,0.086138436,0.388593674,0.681846526,-0.398283584,-0.013538259,-0.512597756,-1.416474325,0.037885269,-2.606569271,-0.211784311,-0.332703681,-0.002320081,0.008208691,0.539341245,0.46697032,-0.124075777,0.136134133,-0.070440445
-0.258300456,-0.218275946,-0.270949,-0.277428499,-0.277369994,0.021647031,0.023005703,0.022882276,-0.008200694,0.0225766,-0.047994473,-0.131376273,-0.129896242,-0.130914803,-0.32650718,-0.022111263,-0.294114434,-0.337904141,0.126533018,0.125798179,-0.397714883,-0.093917654,-0.023322893,-0.311991284,-0.34897786,-0.39409433,-0.013538259,-0.812313977,-1.190239618,-0.114497882,-0.962646275,-0.387496243,-0.215538942,-0.004633626,0.008023532,0.09597125,-0.175436422,-0.277338749,-0.001489741,-0.139131118
0.378837392,0.272883497,0.304167742,-0.188530841,-0.187931842,0.024827246,0.029456155,0.027206468,-0.00257948,0.027044181,-0.036025005,-0.405254909,-0.403008978,-0.403965625,-0.04753591,-0.022111263,0.014380603,-0.006571293,0.019599104,0.019304458,-0.262223074,-0.517467589,-0.166518469,0.019398397,0.013528715,-0.21619066,-0.013538259,-0.196075578,-0.227419791,0.083667488,1.009109779,-0.122209616,-0.166130945,-0.003141681,0.00804938,-0.248174376,0.355277713,-0.188424113,0.088795811,-0.230018368
0.207546564,0.274528922,0.201097121,-0.248101436,-0.249391905,0.022314876,0.027779822,0.026501721,0.000613895,0.026405955,-0.404243653,0.001828337,0.002935862,0.001887188,0.062361863,-0.022111262,-0.020875972,0.14068775,0.023857559,0.023545384,-0.225217264,0.008491266,-0.027592165,-0.018702556,0.091331413,-0.136408638,-0.013538259,-0.24958488,-0.537731767,-0.397664054,-0.843532961,-0.088602648,-0.18549466,-0.003254062,0.008525233,0.129400193,0.267969644,-0.248294706,0.088485772,-0.11371383
0.253971181,0.333764232,0.225349032,0.124902141,0.125789677,0.027132903,0.035681134,0.032165803,0.004966509,0.033102262,0.023402356,0.121339015,0.122112329,0.121036638,0.141262828,-0.022111263,0.046699131,0.136085905,0.026602023,0.02627855,-0.100318325,-0.423963792,-0.207811425,0.051887581,0.166925201,-0.128402507,-0.013538259,0.219457834,-0.000601901,0.0637142,0.119182854,0.08066274,-0.200180947,0.001927142,0.006567882,-0.248174376,0.38281348,0.124774332,0.096445367,-0.211651211
-0.79538525,-0.562169827,-0.680633064,-0.654097959,-0.642002461,0.016049851,0.016712102,0.018505881,-0.006866476,0.017967191,-0.730044184,-0.498622626,-0.496115593,-0.497051132,-0.560392184,-0.022111263,-0.634928,-0.618616693,-0.027871427,-0.02797066,-0.465772342,1.40659565,0.472332564,-0.631862073,-0.633681739,0.828050818,-0.013538259,-0.890183633,0.472120267,-0.825703511,0.739454834,-0.357364604,0.696461895,-0.005430666,0.008971325,-0.105864694,-0.445418605,-0.653956013,-0.078158768,0.494378075
0.41085437,0.662026573,0.539757733,-0.289342618,-0.288836424,0.0234041,0.044082406,0.041649444,0.033969353,0.041449851,0.37797161,1.363752103,1.361051014,1.359694458,0.924636696,-0.022111263,-0.014999877,0.844770052,0.020162361,0.019816456,-0.204343078,0.035763207,0.023289156,-0.010432582,0.922126782,-0.37994396,-0.013538259,-0.520306596,-1.214085521,0.008261915,-1.972350916,-0.228098927,-0.28496369,-0.001973688,0.007692358,0.280788654,0.696245376,-0.289295096,0.176395536,-0.10659965
-0.580871502,-0.011775075,-0.516932666,-0.479052054,-0.478720501,0.021853745,0.027593562,0.027310875,0.001445048,0.020813881,-0.03140521,-0.196111223,-0.194450161,-0.195454088,-0.394136579,-0.022111263,-0.29999053,-0.209052478,0.01536711,0.015089886,0.350709466,-0.194100293,-0.059996638,-0.307856297,-0.213743518,-0.447530597,-0.013538259,0.541435033,-0.163418579,-0.180767679,-1.781549223,0.278266878,-0.297094697,0.005119897,0.015046277,0.150269419,0.059727958,-0.47892227,0.042632095,-0.162535231
-0.969077352,-0.855878237,-0.977718971,-0.462555582,-0.462667499,0.020128478,0.012673217,0.014364401,-0.027076602,0.012344725,0.285470718,-0.532235004,-0.529633974,-0.530561915,-0.797095079,-0.022111263,-0.335247106,-0.73366282,-0.009586342,-0.009760845,0.124035894,0.68695036,0.019999717,-0.333847645,-0.761553049,-0.243094983,-0.013538259,0.281917611,-0.322672656,-0.079031148,-2.189073038,0.367614876,-0.216056519,0.001043297,0.009868238,0.408110441,-0.735793622,-0.462713182,-0.136572639,0.103166177
0.056266346,0.07707789,0.195900283,-0.317294975,-0.316814512,0.019643495,0.028073915,0.028111329,0.008597333,0.029728782,0.60833138,-0.169968262,-0.168380309,-0.169390146,0.028547163,-0.022111263,-0.370503682,-0.114714653,0.022734824,0.02242727,-0.094606483,0.106447624,0.016220362,-0.37017646,-0.10280718,-0.213956391,-0.013538259,-0.136007935,-0.681729417,0.21781263,-1.638192931,-0.014464083,-0.243149509,-0.000868828,0.009177836,0.214813165,0.179930351,-0.31713566,0.073529772,-0.087904353
-0.038183737,0.119036234,-0.092524227,-0.418564988,-0.418177752,0.023086078,0.029318911,0.027119462,0.001882496,0.02595008,0.558773581,0.187318868,0.18790767,0.186817063,-0.129254767,-0.022111263,-0.135459844,-0.043386054,0.015108163,0.014832004,0.57686378,-1.34341779,-0.316222934,-0.133891482,-0.026231654,-0.473038502,-0.013538259,0.308371664,-0.611312165,0.471367131,-0.563602941,-0.002450451,-0.372881315,2.6713E-05,0.009371904,-0.248174376,0.225018702,-0.4186233,0.050626672,-0.360630942
-0.341544597,-0.297256359,-0.32378352,-0.637601486,-0.637415889,0.018760985,0.020701971,0.021481482,-0.005422896,0.020722706,-0.062798816,-0.115192535,-0.113757762,-0.114779981,-0.357503988,-0.022111262,-0.349937346,-0.377019824,0.009592773,0.009339319,0.988601024,0.251155881,0.004602344,-0.347729387,-0.382111501,-0.052064982,-0.013538259,0.969059604,0.075994828,-0.270648,-2.602246311,0.632480809,-0.324897172,-0.000173535,0.008632652,0.465661223,-0.210907068,-0.637427979,-0.006871149,-0.046951632
-0.644105033,-0.638682102,-0.669373248,-0.898795637,-0.898850488,0.017624058,0.01818257,0.018914808,-0.007916353,0.018352153,-0.272264514,-0.435132579,-0.432803095,-0.433752987,-0.540666942,-0.022111263,-0.496839745,-0.540385326,-0.006443061,-0.006630504,-0.407684643,-0.251983595,-0.066925456,-0.495702854,-0.541152978,-0.346988492,-0.013538258,-0.767044661,-0.831982319,-0.257450079,0.235235066,-0.37117626,-0.153678482,-0.005522935,0.009098373,-0.102803733,-0.530685845,-0.898977157,-0.068874741,-0.175466018
-0.136635942,-0.157395211,-0.11244544,-0.808981508,-0.817209508,0.018085189,0.02195677,0.022656061,-0.000764068,0.022465164,-0.001481539,-0.68535806,-0.682328822,-0.683222148,-0.287056697,-0.022111263,-0.461583169,-0.342505986,0.007848186,0.007953912,-0.443340382,0.698081765,0.159905854,-0.461441533,-0.344314607,-0.288804403,-0.013538258,-0.970335312,-1.55872934,-0.205328571,-2.173831412,-0.452677195,-0.211853255,-0.006028722,0.008004834,0.555619691,-0.125033574,-0.808929712,0.017461406,0.107653274
-0.131032971,0.018665293,-0.104650183,-0.358077921,-0.357635002,0.023245089,0.032759805,0.030234273,0.009144143,0.030853275,0.558458595,-0.17743768,-0.175828838,-0.176836986,-0.160251575,-0.022111263,-0.317618818,-0.176839562,0.018043529,0.017755288,0.01914571,-0.824137778,-0.194303729,-0.31937519,-0.171283371,-0.474993487,-0.013538259,-0.60487047,-1.649698117,-0.005433091,-2.371296783,-0.323058777,-0.388895807,-0.002267488,0.007959799,-0.022004703,0.115684323,-0.357857228,0.04195167,-0.284445507
-0.102217692,0.066382626,-0.054414082,-0.182573781,-0.181969298,0.022219469,0.029024818,0.027832911,0.003610418,0.027854627,0.272661287,0.204747509,0.205287571,0.204193025,-0.092622176,-0.022111263,-0.238291523,-0.117015576,0.027552756,0.02722537,0.35614437,-0.591491427,-0.221949014,-0.245536134,-0.11066108,-0.325949125,-0.013538259,0.28143296,-0.532503829,0.005563275,-1.695203432,0.083044046,-0.335737287,0.002487317,0.00925413,-0.104197425,0.118991299,-0.182768488,0.046280814,-0.243916048
-0.727349174,-0.732471342,-0.734333724,-0.782862093,-0.782810218,0.009045426,0.009957754,0.009587778,-0.002666969,0.009396729,-0.16359434,-0.567092285,-0.564393777,-0.565313838,-0.577299533,-0.022111263,-0.664308479,-0.556491784,-0.078124224,-0.078016591,-0.594825348,-0.553644653,-0.117456837,-0.663760545,-0.573304882,-0.475179676,-0.013538259,-1.435096353,-1.61366659,-0.115513614,0.555548494,-0.682818636,-0.201270149,-0.010919464,0.007975091,-0.248174376,-0.637152083,-0.782700095,-0.083742259,-0.236887854
0.271580518,0.42673076,0.337081049,0.306821576,0.300538067,0.026854634,0.036230109,0.033966825,0.006935028,0.032312077,0.207249192,0.367829788,0.367913791,0.366782378,0.208892227,-0.022111263,0.13484057,0.274141258,0.019738973,0.019443752,-0.39937651,-0.159036369,-0.10072969,0.117752019,0.284733703,-0.344940412,-0.013538259,-0.854320849,-1.375767182,0.033058769,-1.295289965,-0.410884839,-0.25378913,-0.005032449,0.007232381,0.098084611,0.481017105,0.306986639,0.124163311,-0.154465963
0.749433905,1.069269327,0.939914261,-0.303547914,-0.303054797,0.025351982,0.044484334,0.042597808,0.029485504,0.042361602,0.809712437,1.722284136,1.718580415,1.717142808,1.426221403,-0.022111262,0.355194169,1.277343492,0.021050721,0.0207501,-0.197627337,-0.293726361,-0.052437927,0.359353408,1.382561674,-0.406662093,-0.013538259,-0.57187338,-1.341823335,0.252029115,-1.897759665,-0.278957144,-0.317267259,-0.003339481,0.007577183,0.183933659,1.051073578,-0.303384463,0.22425532,-0.184611016
-0.381565819,0.006324603,-0.318586682,-0.328750859,-0.329198257,0.021766289,0.026132898,0.025849177,-0.001573348,0.021614196,-0.025735462,0.080257219,0.081145418,0.080079014,-0.337778746,-0.022111263,-0.200096899,-0.156131259,0.030359595,0.030020654,-0.445763588,-0.106718769,-0.077003737,-0.237856873,-0.184291393,-0.338423794,-0.013538259,-0.951293668,-1.343942474,-0.099475552,-0.989691113,-0.458411159,-0.220068954,-0.005792106,0.008268168,0.087034024,0.059165795,-0.328558575,0.044150662,-0.14214044
0.376436119,0.299210301,0.341411748,-0.261848497,-0.261316992,0.023873181,0.027975884,0.02648432,-0.003257525,0.026446478,0.002403289,-0.374132337,-0.37197344,-0.372937122,-0.039082235,-0.022111263,0.002628411,-0.029580519,0.019676599,0.019381635,-0.121711768,-0.885360502,-0.266811362,0.004925942,-0.011751026,-0.148976401,-0.013538259,-0.010093052,-0.377732451,0.116651665,0.832485639,-0.079231569,-0.256465552,-0.003110787,0.007740588,-0.248174376,0.395853915,-0.261675676,0.085692951,-0.294442465
-0.190264379,-0.094046338,-0.173941356,-0.224731433,-0.221872474,0.022410282,0.024623218,0.023935047,-0.006713369,0.023579526,-0.196562876,-0.054192293,-0.052928107,-0.053964116,-0.1517979,-0.022111262,-0.009123781,-0.117015576,0.013715139,0.013444715,-0.357108881,0.575636317,0.171523872,-0.014567569,-0.129804961,0.175364984,-0.013538259,-0.464223424,-0.235824933,-0.200673147,-0.336693224,-0.137016886,0.021539164,-0.003706315,0.007962582,0.189715453,-0.026261672,-0.224926629,0.039625147,0.060467905
0.164323644,0.315664554,0.222750613,0.012634479,0.013418665,0.024087846,0.031220716,0.029790543,0.003369822,0.030377139,0.09469419,0.233380275,0.233840266,0.232739247,0.149716503,-0.022111263,-0.020875972,0.090067454,0.022301985,0.021996213,-0.148920905,-0.643252458,-0.210960888,-0.017816487,0.116856588,-0.109876693,-0.013538259,-0.025359676,-0.328604782,0.172680935,0.350973128,-0.059529801,-0.231371882,-0.001178131,0.008193054,-0.248174376,0.393029048,0.012763001,0.091710683,-0.253339315
0.237962692,0.327182531,0.285978809,-0.078554356,-0.081523373,0.022791908,0.02786805,0.027023756,-0.000523471,0.027216401,-0.042009739,0.060338773,0.061282674,0.060220773,0.253978492,-0.022111262,0.152468858,0.159095131,0.01835918,0.018069639,-0.194823342,0.273418689,-0.078263522,0.118638087,0.187541689,0.372725413,-0.013538259,0.36367951,0.680381958,0.009989572,0.311471658,0.296630585,0.000488319,-0.001407558,0.008802117,-0.122044411,0.384620704,-0.078403988,0.123410853,-0.040214186
-0.042986284,0.071318901,-0.066540037,-0.351662626,-0.352131116,0.020963284,0.024417352,0.023874143,-0.00321378,0.023447829,-0.189528188,-0.179927485,-0.178311681,-0.179319267,-0.053171693,-0.022111262,-0.014999877,-0.031881441,0.026539649,0.026216433,-0.373032803,0.143181259,-0.18163589,-0.011909363,-0.012978197,-0.098426064,-0.013538259,-0.525344588,-0.259762999,-0.155267731,0.400178111,-0.221253336,-0.031899962,-0.005048549,0.008205712,-0.248174376,0.159098858,-0.351447025,0.07024142,-0.077861983
-0.82420053,-0.666654332,-0.759451774,-0.660971489,-0.660807406,0.013418222,0.009938148,0.004654545,-0.014718679,0.009933649,-0.334211763,-0.376622143,-0.374456283,-0.375419403,-0.740737247,-0.022111263,-0.673122623,-0.699148982,0.010420649,0.023818324,-0.408169284,0.947425222,0.349643491,-0.672621231,-0.725965065,0.323385306,-0.013538259,-0.562571408,0.252943115,-0.326027425,0.368174688,-0.150291539,0.29441641,-0.001101705,0.007584011,-0.140220461,-0.876264021,-0.660888431,-0.187824289,0.218196278
-0.597680415,-0.128600269,-0.571499465,-0.372741452,-0.359928288,0.019269819,0.021868542,0.025414147,-0.00419804,0.005344501,-0.374844958,-0.544684033,-0.542048189,-0.542973316,-0.681561523,-0.022111263,-0.458645121,-0.404630895,0.048550173,0.048136351,-0.403392107,1.136659095,0.47933137,-0.457306546,-0.411318192,0.347776076,-0.013538259,-0.657493108,-0.346458774,-0.373424034,-0.7724485,-0.193947697,0.169318646,0.00103309,0.00786423,0.461483538,-0.187593105,-0.372652237,0.006335601,0.31844426
-0.644105033,-0.474139575,-0.675436226,-0.20136143,-0.200774243,0.020629361,0.000625186,0.003445163,-0.055357656,0.000137388,-0.380514707,-0.502357335,-0.499839857,-0.500774553,-0.822456104,-0.022111263,-0.417512449,-0.761273891,-0.016816076,-0.016960818,-0.457706529,1.618092333,0.917946556,-0.415365962,-0.791496043,1.040678752,-0.013538259,-0.823773288,0.568715417,-0.380322743,0.535200335,-0.271785858,0.847412233,-0.001291971,0.006233327,-0.208723338,-0.605385351,-0.201155301,-0.146145096,0.669677337
-0.529644339,-0.376236772,-0.369688922,-0.851139161,-0.85115014,0.014276881,0.016868952,0.019454245,-0.001638965,0.013925094,-0.294628521,-0.694072381,-0.691018773,-0.691910128,-0.577299533,-0.022111263,-0.608485568,-0.49896872,0.034895898,0.034538284,-0.487373489,0.071940271,0.040296255,-0.608528931,-0.512191722,-0.35843912,-0.013538259,-1.068211679,-1.474296819,-0.316299727,-1.247880805,-0.517564481,-0.211159391,-0.006431859,0.007884144,0.124571514,-0.355479433,-0.850950846,-0.037402661,-0.097200943
-0.847412838,-0.714371664,-0.636459941,-1.317164514,-1.317604503,0.006079875,0.004938558,0.01124089,-0.005707237,0.008768634,-0.543257479,-0.56460248,-0.561910934,-0.562831558,-0.656200499,-0.022111263,-0.817086974,-0.699148982,0.020839027,0.020539277,-0.582293913,0.320727158,0.097616478,-0.817641137,-0.72400159,-0.277353774,-0.013538259,-1.465274404,-1.374246603,-0.537276822,-0.322266056,-0.746580296,-0.056522234,-0.010819041,0.008816384,0.094916105,-0.617982788,-1.317047874,-0.096851018,-0.02586823
-1.259631421,-0.927454237,-1.209844403,-0.749410912,-0.689702809,0.016391724,-0.013520713,-0.007752493,-0.075261568,-0.017560717,-0.537902717,-0.344254667,-0.342179323,-0.34314976,-0.943625443,-0.022111263,-0.520344129,-0.825699722,0.021944751,0.02164045,-0.347173738,0.239467906,0.002432714,-0.51874064,-0.859235932,-0.260969135,-0.013538259,-0.651083527,-0.988349598,-0.489330958,-1.249677767,-0.282847608,-0.179539526,0.001489653,0.007065456,-0.017158269,-0.865942032,-0.749219434,-0.148568729,-0.050279842
-0.572066834,-0.279156681,-0.466696565,0.07266331,0.073502757,0.018188546,0.022456729,0.023717533,6.70845E-05,0.022961562,-0.378519795,-0.575806606,-0.573083728,-0.574001819,-0.380047121,-0.022111263,-0.485087553,-0.402329972,0.009802577,0.009548259,-0.469926409,-0.64881816,-0.175057012,-0.48507003,-0.408863849,-0.363186942,-0.013538259,-1.013387499,-1.299768902,-0.377824932,0.413639302,-0.493870822,-0.229125731,-0.005756707,0.008006015,-0.248174376,-0.193291632,0.072636132,-0.007397481,-0.254326632
-1.079535924,-0.95049019,-0.92748287,-1.449594531,-1.450156431,-0.006648939,-0.001178588,0.005037371,0.015662128,0.000765484,-0.277409285,-0.623112916,-0.620257746,-0.621165143,-0.706922548,-0.022111263,-0.972803517,-0.696848059,-0.007807733,-0.007989558,-0.166818009,-0.883690791,-0.195213574,-0.973589222,-0.72179268,-0.405451864,-0.013538259,-0.22760674,-0.687348918,-0.258932858,0.396336022,-0.169268195,-0.274641036,0.002651339,0.005851361,-0.248174376,-0.847674601,-1.449389227,-0.112614449,-0.29411749
-0.649708004,0.01455173,-0.568034907,-0.525333825,-0.525044877,0.017918228,0.041690445,0.040466164,0.043724457,0.014451883,-0.442671946,-0.501112432,-0.498598436,-0.499533413,-0.475855435,-0.022111263,-0.493901697,-0.259672774,0.712640499,0.709492946,-0.631761924,0.077505973,-0.040539957,-0.492453936,-0.256939969,-0.443341343,-0.013538259,-1.617574388,-1.660011973,-0.439740888,-0.303385054,-0.811471645,-0.119375211,-0.01944287,0.006715533,-0.248174376,0.032292085,-0.52550144,0.042331454,-0.095609822
-0.279911916,-0.196062705,-0.212917642,-0.857554456,-0.857571341,0.015461511,0.023388025,0.023317306,0.009647209,0.022546208,-0.886172251,-0.47870418,-0.476252848,-0.477192891,-0.340596638,-0.022111263,-0.59085728,-0.340205063,0.043632064,0.043238487,0.141932998,-0.293726361,-0.143912324,-0.590807558,-0.341369395,-0.046944783,-0.013538259,0.185667646,-0.492680964,-0.686628181,-1.597978309,0.085607443,-0.295605472,0.001388341,0.006666049,-0.169495289,-0.134609026,-0.857597279,0.004923329,-0.184517006
-0.399175156,-0.315356037,-0.306460726,-0.858012691,-0.858029998,0.014761864,0.020917639,0.021620691,0.006082003,0.020884795,-0.062693821,-0.446336705,-0.443975889,-0.444923248,-0.394136579,-0.022111263,-0.62023776,-0.40923274,0.041813762,0.04142767,-0.34603137,0.27397526,-0.137053494,-0.619752468,-0.414754274,-0.360021728,-0.013538259,-0.752887591,-1.343387167,-0.208710936,-1.899524193,-0.338144154,-0.244775264,-0.00401717,0.010727962,-0.248174376,-0.247162816,-0.858144564,-0.014681373,-0.040126721
-0.59848084,-0.493884678,-0.545515275,-0.912542698,-0.912610204,0.015048083,0.017261076,0.017287798,-0.002885694,0.013621177,-0.157399615,-0.496132821,-0.49363275,-0.494568852,-0.506852243,-0.022111263,-0.540910464,-0.462153959,-0.001816031,0.012851777,-0.224040278,-1.018380784,-0.22894782,-0.541187713,-0.473167656,-0.328741962,-0.013538259,-0.481968799,-1.076308745,-0.130602923,0.186595803,-0.282288231,-0.305886806,0.001168432,0.00817468,-0.248174376,-0.390545377,-0.912327522,-0.039174144,-0.315082996
-0.13263382,-0.103096177,-0.022366914,-0.35028792,-0.353507088,0.022903216,0.026848525,0.026736637,-0.003104418,0.025261201,-0.120021275,-0.257111465,-0.255279816,-0.256269953,-0.306781939,-0.022111263,-0.341123202,-0.305691225,0.090800174,0.090212429,-0.321903166,-0.427859784,-0.050408273,-0.340936194,-0.305535976,-0.443248248,-0.013538259,-0.695914784,-1.280580214,-0.18323237,-1.125493487,-0.344991087,-0.281442798,-0.002561818,0.006282436,0.069161133,-0.067186465,-0.350153494,0.015988745,-0.212511702
