"y1","x13","x16","x31","x32","x33","x34","x35","x36","x39","x42","x45","x48","x49","x50","x52","x55","x56","x57","x59","x61","x62","x63","x64","x65","x67","x68","x69","x70","x72","x74","x75","x80","x83","x84","x85","x87","x88","x89","x90","x92","x93","x95"
0,0.454675692,0.17462391,0.264238369,0.361080064,0.010795598,0.004413047,0.632876604,0.005944792,0.005331295,0.098246128,0.190404798,7.39e+08,0.000331346,0.045,0.392754574,0.293024993,0.641352225,0.047452913,0.002254565,0.32242406,0.277611359,0.015929829,0.903234868,0.737213041,0.001809257,0.929760728,0.002254398,0.017925125,5.33e+09,2.57e+09,0.671573402,0.645565817,0.314972165,0.02707247,0,0.000552532,0.623267648,0.598384577,0.840236399,0.027701288,0.567490002,0.032185887
0,0.477584023,0.199485905,0.264253911,0.384197683,0.01306517,0.007855399,0.630612252,0.00284336,0.005088359,0.116924781,0.170914543,0.000334951,0.000142978,0.032419355,0.39635015,0.380054306,0.416928493,0.156697426,0.01371397,0.379467763,0.27709193,0.004298404,0.794857075,0.73527199,0,0.958548664,0.002911753,0.007737534,9.1e+09,0.000105405,0.671586156,0.669584744,0.317832541,0.022424947,0,0.000821529,0.623262535,0.603319595,0.841921725,0.026791157,0.565158396,0.05505485
0,0.486025347,0.187392019,0.264375131,0.389516039,0.015263603,0.011873555,0.63094033,0.006052399,0.005082742,0.133152572,0.086956522,0.000102797,6.66e+09,0.026290323,0.399606522,0.269327888,0.33395098,0.115264597,0.014605103,0.36547847,0.277161054,0.008944647,0.324813382,0.735754148,0.025165146,0.948545105,0.002636822,0.020475893,0.000126821,0.000147122,0.671590707,0.661589438,0.317459478,0.019215209,0,0.000705376,0.624143078,0.628663517,0.84379834,0.026873041,0.565520758,0.031804652
0,0.461266702,0.169440816,0.263934541,0.376038523,0.010645833,0.003175348,0.633843372,0.008775386,0.005097063,0.097407462,0.128935532,4.68e+09,0.000130874,0.036290323,0.392460596,0.144212995,0.454455206,0.027262061,0.00179525,0.34045793,0.277773227,0.019364776,0.520650117,0.736308811,0.011323271,0.932006132,0.002239172,0.025921993,3.96e+09,2.3e+09,0.671571768,0.642115771,0.314417688,0.027447115,0,0.000629829,0.623539942,0.604070939,0.840167241,0.032280427,0.569383795,0.025212594
0,0.463861839,0.198516708,0.26408529,0.376783652,0.007375952,0.004028762,0.63119923,0.006280378,0.006075814,0.094207501,0.049475262,0.000111587,0.000124822,0.018548387,0.391115081,0.083242937,0.135954583,0.008682899,0.001294216,0.34271957,0.278025507,0.007788894,0.267520488,0.73242292,0.058780885,0.936072802,0.002487818,0.008352188,6.81e+08,1.93e+09,0.671573157,0.64343003,0.31464504,0.039263745,0,0.122127789,0.618947409,0.598552272,0.841026463,0.026992083,0.565963397,0.031038659
0,0.463247863,0.167881674,0.263903459,0.377593979,0.007845841,0.004751793,0.633081054,0.009545956,0.005318975,0.097562167,0.104947526,0.000137573,0.000142222,0.032903226,0.394314918,0.154682138,0.238983554,0.027512047,0.002529378,0.342675027,0.277764006,0.007760711,0.35277053,0.733242954,0.036758296,0.929182324,0.002280642,0.012474832,5.64e+09,2.9e+09,0.671575987,0.647452449,0.315427628,0.036981644,0,0.03076808,0.620420349,0.59888951,0.840390503,0.028567986,0.568318054,0.024020019
0,0.478364074,0.167670979,0.26417232,0.380919116,0.014950343,0.012070065,0.631241353,0.002128416,0.00519139,0.098930089,0.067466267,0.00028852,6.81e+09,0.017741935,0.394077475,0.226413775,0.242418848,0.039131584,0.006641187,0.366618941,0.277061557,0.004024923,0.501506376,0.73397316,0,0.908566796,0.002234369,0.017550953,0.000138636,6.42e+09,0.671587335,0.654781409,0.315932769,0.019616229,0,0.001289595,0.608498568,0.608271642,0.840066057,0.026858971,0.56546225,0.069206699
0,0.464173859,0.155872066,0.263681998,0.379298461,0.006053647,0.001574573,0.629376652,0.007533353,0.005007491,0.096031397,0.148425787,0.000109103,0.000115744,0.037580645,0.392607585,0.089883844,0.313943085,0.013304377,0.00073138,0.346381096,0.296218792,0.011644385,0.679617324,0.732033652,0.010634582,0.90956871,0.001973062,0.009019627,1.73e+09,9.56e+08,0.671571514,0.641519297,0.31432648,0.047490717,0,0.004392374,0.624341973,0.596047961,0.838893173,0.029631907,0.568831024,0.027637819
0,0.462719442,0.159875269,0.263895688,0.378795499,0.002144143,0.001236452,0.604813975,0.021724619,0.004837164,0.094117934,0.085457271,0.000141203,5.83e+09,0.04016129,0.391465593,0.087884485,0.168004605,0.016834174,0.000653371,0.343162135,0.276820026,0.00302421,0.621778622,0.721587657,0.004801207,0.92657798,0.002180413,0.016038472,3.66e+08,2.12e+08,0.671573433,0.644095986,0.314932442,0.123828979,0,0.007124032,0.627454268,0.595578828,0.839314815,0.025614122,0.614468738,0.01633786
0,0.460775186,0.169988622,0.264026233,0.374408554,0.00336286,0.002162855,0.629638635,0.006094347,0.005597145,0.094077222,0.03898051,3.52e+09,5.37e+09,0.016612903,0.390628887,0.141694785,0.221277846,0.010282547,0.000458286,0.338911945,0.276707495,0.003544141,0.94988803,0.728888496,0,0.911477911,0.002020711,0.010795246,0.00014097,2.69e+09,0.671560505,0.637094892,0.313659179,0.082572391,0,0.009710607,0.621157262,0.596494263,0.839018012,0.026545711,0.563634,0.031661124
0,0.460993265,0.177194387,0.263949305,0.375498305,0.008081722,0.006026299,0.634825893,0.003944957,0.005889886,0.094972886,0.04047976,4.49e+09,0.000127092,0.01516129,0.391714344,0.27401792,0.355008296,0.015931434,0.001024148,0.339632655,0.277475108,0.005527967,0.863172955,0.733413763,0,0.931604029,0.002230692,0.014302918,0.000283353,4.29e+09,0.671563975,0.638932202,0.314031814,0.035931765,0,0.00784648,0.623739738,0.609449757,0.840044158,0.043993803,0.569905619,0.042947233
0,0.464289609,0.167502423,0.264044106,0.378236653,0.006979697,0.001966345,0.629803701,0.007637312,0.004969894,0.091243669,0.076461769,8.5e+09,6.51e+09,0.024032258,0.3876778,0.156483068,0.252603635,0.008523361,0.000663622,0.344830127,0.278357841,0.007433376,0.471467825,0.732683441,0.002791032,0.927679753,0.002111022,0.015541335,7.8e+09,1.18e+09,0.671573443,0.643999987,0.314749448,0.041413848,0,0.005159894,0.6231916,0.596497268,0.8391199,0.026567809,0.563808026,0.027406542
0,0.460820479,0.176351608,0.263933764,0.374837003,0.003429006,0.003110468,0.631538952,0.010221687,0.004934605,0.094288925,0.011994003,6.96e+09,9.83e+08,0.011612903,0.387768255,0.180263578,0.196517643,0.004548787,0.000231499,0.339569336,0.276887591,0.001127087,0.629432221,0.728638512,0,0.938571317,0.002456525,0.003728849,0.000661808,4.21e+09,0.671549294,0.639714307,0.313932023,0.081103512,0,0.008382641,0.618927489,0.600454483,0.840525539,0.027144134,0.566420049,0.023120558
0,0.45442574,0.180059837,0.26366568,0.368615178,0.018127245,0.003246466,0.626451008,0.004172024,0.00532323,0.093816666,0.095952024,2.73e+09,0.000152813,0.023870968,0.390900251,0.098513246,0.546946031,0.002397241,0.000221358,0.328517874,0.277593658,0.03885261,0.573642241,0.737956704,0,0.93173031,0.002196386,0.004823036,3.59e+08,2.67e+08,0.67157251,0.643175526,0.314599723,0.016182749,0,0.003973741,0.614202844,0.594533124,0.839975821,0.026290648,0.56062449,0.041223524
0,0.468043918,0.181155451,0.263919,0.378171454,0.014475462,0.00834948,0.631184504,0.006196482,0.005737606,0.099890892,0.088455772,6.94e+09,0.000183072,0.024354839,0.394280998,0.206173778,0.336769762,0.024625961,0.002938,0.347675114,0.277326073,0.01544568,0.341082997,0.735682745,0.023745899,0.936503551,0.002400302,0.014341209,9.66e+09,3.17e+09,0.671571248,0.641874661,0.314401189,0.020256643,0,0.041467689,0.624106046,0.602949929,0.841152648,0.026981252,0.56592662,0.031314158
0,0.474873137,0.178500695,0.263949305,0.38192504,0.014363762,0.009773708,0.631319434,0.00637157,0.005149121,0.097896005,0.082458771,7.53e+09,0.000108936,0.023870968,0.394280998,0.18156392,0.256235807,0.038913158,0.006016852,0.351457408,0.277247421,0.011830099,0.255035687,0.734815849,0,0.933307678,0.002354659,0.006032679,8.34e+09,4.96e+09,0.671561009,0.631468558,0.312752219,0.02041305,0,0.002419752,0.625052539,0.598399378,0.840386673,0.026989283,0.565953949,0.030746369
0,0.464276188,0.177531499,0.264014578,0.376634626,0.013504482,0.002481013,0.630793414,0.00504473,0.005268169,0.096935203,0.061469265,4.66e+09,8.93e+09,0.019193548,0.393579973,0.041071885,0.204098843,0.005999868,0.001089039,0.3429118,0.277688129,0.027802434,0.249387912,0.73394469,0.004615302,0.936107319,0.002524944,0.005773546,2.35e+09,1.06e+09,0.671571618,0.642433866,0.31449448,0.021701937,0,0.033828422,0.621534338,0.599990561,0.840758253,0.026809449,0.565244135,0.036000633
0,0.460753378,0.165353335,0.264081404,0.375274766,0.006025566,0.002434225,0.629963288,0.006810203,0.005278709,0.093604964,0.025487256,3.67e+09,3.93e+09,0.013548387,0.389769566,0.125349613,0.247394791,0.012475489,0.000861377,0.339553355,0.294705888,0.00817222,0.569104763,0.731982298,0.010076315,0.921160887,0.002015426,0.010581176,0.000207281,5.28e+09,0.671538719,0.632657739,0.312894813,0.047702116,0,0.005477669,0.624852109,0.591820691,0.838965034,0.026620302,0.564186608,0.029450852
0,0.468270384,0.16969365,0.26404566,0.381803957,0.006199669,0.003557138,0.634856029,0.004434657,0.005124454,0.095249727,0.098950525,0.000162603,9.15e+09,0.024677419,0.391997015,0.113819075,0.187830311,0.025567377,0.002368304,0.352142816,0.281972029,0.006785292,0.548836461,0.732044162,0.022646525,0.916713674,0.002234814,0.010333144,4.29e+09,2.87e+09,0.671567214,0.637077588,0.313754842,0.046416707,0,0.013465205,0.624084528,0.597379125,0.840060277,0.029813638,0.56889189,0.039443286
0,0.464217475,0.174371076,0.263937649,0.377761633,0.015225538,0.007455517,0.62632327,0.003956812,0.005136273,0.094215643,0.113943028,8.62e+09,0.00010591,0.026935484,0.391465593,0.177311441,0.334635312,0.056063078,0.007071981,0.344387169,0.277378768,0.019323512,0.430918349,0.735229234,0.010592267,0.929274144,0.002168514,0.017599163,5.67e+09,5.21e+09,0.671568305,0.63737445,0.313822865,0.019263531,0,0.003175907,0.624118116,0.598872375,0.839619059,0.025904306,0.538857607,0.042851409
0,0.462355418,0.176899414,0.265121881,0.377584665,0.004535399,0.002368098,0.631953672,0.004700025,0.005257213,0.096096536,0.12143928,0.000170055,0.00016643,0.029516129,0.392652812,0.124069464,0.210840692,0.040475756,0.002495012,0.342993258,0.27624436,0.00527132,0.801907731,0.730829564,0.009344732,0.933285643,0.002306594,0.012892261,3.47e+09,3.54e+09,0.671576069,0.648510126,0.315355093,0.062488901,0,0.004817402,0.622650425,0.597696188,0.840446466,0.027375901,0.566953359,0.037838084
0,0.462952618,0.174244659,0.26394542,0.378236653,0.006458638,0.003955772,0.619718223,0.006308648,0.005100289,0.094557624,0.112443778,0.000127828,0.000102884,0.029032258,0.391567355,0.183387559,0.268076794,0.032418434,0.002211626,0.343511974,0.279153243,0.005859799,0.602345733,0.73231765,0.017731858,0.923744988,0.002178272,0.011686406,6.31e+09,3.2e+09,0.67157389,0.645015297,0.3148951,0.044629753,0,0.013170528,0.624200612,0.596740024,0.839762955,0.025809677,0.499461897,0.030945731
0,0.487246588,0.198558847,0.263981941,0.380798033,0.010145366,0.005963915,0.630659169,0.001235649,0.007343301,0.109173221,0.065967016,9e+09,0.000397161,0.017258065,0.402772438,0.102723675,0.168758271,0.036479219,0.006017838,0.402606433,0.277472563,0.010789213,0.794683076,0.732824057,0.00280289,0.957345882,0.003660156,0.006246978,5.99e+09,5.97e+09,0.671572507,0.643095052,0.314583831,0.028776174,0,0.013934545,0.623743717,0.611867668,0.842803849,0.02680309,0.565214663,0.107648946
0,0.472724223,0.173275462,0.263702978,0.379466115,0.028020505,0.01617743,0.630838276,0.000948395,0.005500649,0.095339294,0.11994003,0.000238077,0.000193663,0.023064516,0.39208747,0.24267337,0.296320449,0.034437804,0.008924148,0.361913722,0.277110071,0.015379078,0.618580148,0.734876797,0,0.93274244,0.002298405,0.010341391,7.77e+09,3.11e+09,0.671569268,0.638595228,0.314118289,0.010424202,0,0.002606711,0.629801606,0.597265931,0.840252901,0.026867826,0.565499242,0.133399973
0,0.466485494,0.168092369,0.265719436,0.391425431,0.003677992,0.002708715,0.632204011,0.007780483,0.005903289,0.095298582,0.100449775,0.000107574,0.000472811,0.032903226,0.392200538,0.165461582,0.22455712,0.004675951,0.000223133,0.352525233,0.27672295,0.002929932,0.771819122,0.72916183,0,0.933175173,0.002286111,0.016933195,5.2e+09,43200000,0.671572021,0.642541743,0.31449938,0.076005931,0,0.001684011,0.623180745,0.598437831,0.840517573,0.027331814,0.566863831,0.027094173
0,0.46537497,0.177278665,0.264021571,0.381096084,0.009022125,0.004961403,0.631639293,0.004627071,0.005122702,0.099133649,0.148425787,0.000111778,0.000147517,0.033225806,0.393387757,0.244351146,0.38793423,0.030395009,0.001991851,0.349810038,0.277564629,0.009372938,0.761023271,0.734140555,0.00388442,0.933439278,0.002263498,0.021352512,6.17e+09,2.23e+09,0.67157715,0.651485396,0.315769338,0.032278865,0,0.002981456,0.623634942,0.601376373,0.840333165,0.027077979,0.566234068,0.038260278
0,0.474017597,0.180312671,0.263710749,0.386516896,0.00829701,0.004099879,0.630913618,0.003245516,0.005109577,0.100159591,0.133433283,0.00012458,0.000117257,0.028870968,0.395897877,0.136089563,0.266174099,0.002362271,0.000206389,0.368248026,0.277882203,0.011030605,0.723265786,0.733063052,0.007802861,0.939380643,0.002462259,0.007792328,3.49e+09,1.9e+08,0.671572511,0.643272826,0.314609727,0.035026553,0,0.008789588,0.624259787,0.598273749,0.840707165,0.026863264,0.565480255,0.049714963
0,0.462243024,0.171547765,0.263946974,0.37795723,0.004708254,0.0024885,0.637767633,0.008109685,0.005338469,0.098620678,0.076461769,0.00012993,0.000127092,0.024677419,0.396485833,0.177308225,0.245645358,0.004236019,0.00023319,0.342340947,0.276361786,0.003878443,0.652288401,0.730589955,0.01983383,0.929660777,0.00220637,0.009327179,8.93e+09,5.88e+08,0.671572799,0.643396867,0.314648495,0.060324346,0,0.008781385,0.625873539,0.598218511,0.83992742,0.031595661,0.569288761,0.026422559
0,0.483609706,0.179849142,0.264018463,0.383424612,0.017063909,0.009316433,0.631803331,0.003789931,0.005131907,0.098172847,0.076461769,9.94e+09,6.2e+09,0.020967742,0.396791117,0.126582215,0.21171147,0.058494524,0.012889469,0.357946082,0.277298161,0.018528718,0.247173058,0.734157881,0.032713449,0.93332141,0.00236359,0.007481151,6.23e+09,8.13e+09,0.671588569,0.658066852,0.316566394,0.01719206,0,0.006801672,0.623477479,0.599209304,0.840424518,0.027084584,0.566253455,0.044238858
0,0.469758352,0.174328937,0.263160594,0.381701501,0.010805583,0.003053075,0.630419104,0.004691817,0.005290944,0.086154673,0.089955022,4.36e+09,0.000116501,0.023387097,0.388152688,0.111379097,0.333129674,0.025326939,0.002295646,0.354425515,0.277735736,0.019080999,0.54074909,0.734466289,0.013425051,0.924175853,0.002021355,0.028481426,4.22e+09,2.86e+09,0.67157208,0.642680534,0.314531097,0.027048344,0,0.009016343,0.609944095,0.594519866,0.837598607,0.026741159,0.564908157,0.037887648
0,0.474634928,0.17462391,0.263978056,0.379633769,0.017516326,0.01415182,0.630498212,0.001180934,0.005505905,0.092855863,0.056971514,0.000186487,9.08e+09,0.016129032,0.390165306,0.189646377,0.211569124,0.037988584,0.008594545,0.364617196,0.277080251,0.006285601,0.596047979,0.733732977,0,0.928717756,0.002101025,0.010514372,0.000130832,7.01e+09,0.67157047,0.641647792,0.314430755,0.016747914,0,0.002655354,0.623080184,0.597677779,0.839622947,0.026757077,0.56499048,0.111636392
0,0.476622799,0.170283595,0.263702978,0.386116389,0.010167207,0.004030633,0.631018753,0.003444314,0.005238775,0.098978944,0.133433283,8.96e+08,0.000159621,0.030967742,0.394258384,0.10440907,0.255648184,0.037260019,0.004122036,0.365874383,0.27770946,0.016006338,0.544100182,0.73356747,0.009929772,0.939902941,0.002391463,0.027255026,2.37e+09,2.89e+09,0.671560868,0.623834784,0.312110123,0.028716245,0,0.003322991,0.623641645,0.605797503,0.841687442,0.026926657,0.565731062,0.047524864
0,0.46156698,0.196999705,0.263906567,0.375563504,0.01687483,0.011810547,0.631342379,0.002056375,0.005588302,0.095038025,0.094452774,8.56e+09,0.000188368,0.022096774,0.391861333,0.370892783,0.491265369,0.020077999,0.001921095,0.341155361,0.277189511,0.012092902,0.926309147,0.736321447,0,0.925708921,0.002282327,0.01326364,0.000150428,2.2e+09,0.671574992,0.646112895,0.314930982,0.017384546,0,0.002171391,0.624355008,0.599715508,0.84027162,0.027059361,0.56617838,0.071133523
0,0.466227154,0.180059837,0.264197186,0.384728587,0.005618079,0.004078045,0.631351968,0.007772276,0.005570421,0.110850554,0.151424288,0.000213046,0.000428934,0.043225806,0.398803736,0.234249095,0.293384722,0.038989609,0.002133059,0.350485385,0.274835269,0.003507963,0.671508132,0.731573391,0.009163965,0.936751051,0.002339642,0.025738769,5.73e+09,2.8e+09,0.671575585,0.648857038,0.315588622,0.051008147,0,0.003672386,0.623587292,0.605362539,0.841456876,0.027021192,0.56605917,0.027112143
0,0.462868742,0.176351608,0.263898796,0.377715063,0.009063934,0.004084283,0.632849208,0.003958635,0.00518808,0.095274154,0.070464768,3.48e+09,8.25e+09,0.019677419,0.391985708,0.204896475,0.435557199,0.032718875,0.001922046,0.344861066,0.277786062,0.013067452,0.943968239,0.734310506,0.001157939,0.937875415,0.002242013,0.013041646,0.000117296,5.06e+09,0.671581475,0.65060025,0.315592892,0.03213287,0,0.003257345,0.623102722,0.601977769,0.840101288,0.037216642,0.569733495,0.04284071
0,0.463529688,0.194639922,0.264079073,0.378506762,0.006335706,0.00265756,0.631675251,0.002128416,0.005128709,0.096471086,0.043478261,3.82e+09,4.01e+08,0.014677419,0.392901563,0.093269178,0.203744445,0.006847909,0.000598643,0.347019784,0.281498207,0.0092972,0.989171627,0.732088502,0,0.941121197,0.002285026,0.008183165,8.9e+09,1.74e+09,0.671572152,0.64285463,0.314557615,0.045463639,0,0.002956877,0.621955267,0.60210064,0.840191216,0.027363123,0.56692791,0.069213026
0,0.461196246,0.16598542,0.263674227,0.376047837,0.009150673,0.005826046,0.630437939,0.002904458,0.005143114,0.091536795,0.109445277,0.000133369,0.000108936,0.024516129,0.390414057,0.248730303,0.343838675,0.007889142,0.000589989,0.340129619,0.277418154,0.007338715,0.918428459,0.733693664,0,0.921715037,0.002110433,0.018149662,8.77e+09,7.76e+08,0.671570894,0.641083631,0.314338907,0.03183562,0,0.001222371,0.622818089,0.596911484,0.839262705,0.026742492,0.564915152,0.054142347
0,0.457290959,0.196494037,0.26375271,0.373905592,0.020014914,0.009444944,0.632322502,0.001195524,0.005285466,0.097383035,0.124437781,9.36e+09,0.000145248,0.02483871,0.393387757,0.181133919,0.33667969,0.007273974,0.001193434,0.330534763,0.277318072,0.024886495,0.820039594,0.734969602,0,0.932018036,0.002231003,0.012993825,5.84e+09,6.8e+07,0.671572472,0.643171168,0.314591822,0.014650924,0,0.001827747,0.624398076,0.598674255,0.840044204,0.026865705,0.565490436,0.110523469
0,0.476015534,0.224895706,0.263762812,0.380611751,0.010255194,0.005165399,0.630741017,0.003085018,0.006328983,0.103335125,0.152923538,0.000155342,0.000564347,0.031774194,0.393399064,0.143065593,0.257092132,0.026433316,0.002932833,0.366732193,0.277531496,0.012381821,0.587232418,0.733549438,0.009313683,0.953806699,0.002389637,0.033854517,2.99e+09,1.8e+09,0.671576761,0.651416276,0.315627027,0.028473535,0,0.004556706,0.623716771,0.600915588,0.842005942,0.026854081,0.56544157,0.051684188
0,0.462454392,0.178795668,0.264016909,0.376876793,0.015183104,0.010454318,0.63100574,0.008167136,0.005512356,0.109539629,0.212893553,0.000113688,0.000422126,0.052741935,0.396881572,0.485251409,0.671865454,0.056438333,0.003573244,0.342475492,0.277230689,0.012183566,0.562874247,0.740589067,0.008530828,0.938179034,0.002430028,0.014868883,9.79e+09,3.19e+08,0.671580161,0.660934374,0.317743645,0.019316901,0,0.002947615,0.624312228,0.600996255,0.841567701,0.026882262,0.565558325,0.026309224
0,0.460166243,0.150562555,0.262876192,0.372778585,0.005265506,0.001744258,0.630088971,0.010430516,0.004982408,0.087091048,0.073463268,3.21e+09,7.19e+08,0.027903226,0.388254449,0.206006722,0.424598545,0.01451845,0.000519931,0.337376264,0.274784789,0.007565905,0.892913136,0.730653842,0.004112589,0.884572055,0.001971658,0.054119782,0.000100236,1.94e+09,0.671575418,0.64595845,0.315170269,0.054255005,0,0.00174832,0.622606013,0.596155469,0.831932677,0.026635908,0.564290656,0.022865495
0,0.46527935,0.187518436,0.264047991,0.38187847,0.008316355,0.004594585,0.630886906,0.006877684,0.005202708,0.115752276,0.245877061,0.000120949,0.000339667,0.055967742,0.395332534,0.297626989,0.496429932,0.030874093,0.001467171,0.350381534,0.277736378,0.009335346,0.82967412,0.734667013,0.003224004,0.943305242,0.002303584,0.038933289,4.31e+09,1.38e+09,0.671570702,0.638324873,0.313813847,0.03494552,0,0.002751354,0.623664229,0.605192303,0.84140312,0.026856216,0.565450623,0.029265806
0,0.46716657,0.200665796,0.264389118,0.379242577,0.016667655,0.011064434,0.630755058,0.007521498,0.013722785,0.157856596,0.415292354,0.000158973,0.009115041,0.091774194,0.403857896,0.52341957,0.744899896,0.109023687,0.006829628,0.351087815,0.277231392,0.014178817,0.594931683,0.741712442,0.006698642,0.949411764,0.002449533,0.041622249,4.77e+08,3.05e+09,0.671574975,0.655318121,0.316671424,0.017600333,0,0.003711874,0.623920253,0.60493646,0.844558197,0.026826417,0.565321096,0.027666472
0,0.46483145,0.175213855,0.263980387,0.379959763,0.006335082,0.003301987,0.63159717,0.010792548,0.005031129,0.10117739,0.11994003,9.1e+09,0.000110449,0.036451613,0.39463151,0.205270824,0.357143432,0.067160119,0.003398063,0.347097363,0.28064967,0.007549491,0.61730283,0.7324503,0.014626587,0.935727145,0.002436095,0.010901404,6.81e+09,6.36e+09,0.671574037,0.64530772,0.31504925,0.045464966,0,0.003738332,0.624601663,0.599755559,0.841368131,0.027121065,0.566357211,0.022446477
0,0.454375414,0.168766592,0.263682775,0.372182482,0.02119307,0.014196737,0.63058417,0.002315359,0.005376539,0.086187242,0.191904048,0.000190118,0.00028293,0.035,0.387723028,0.331669818,0.471914116,0.041986575,0.005230333,0.326928238,0.277202084,0.017855021,0.646118646,0.736743863,0,0.921093497,0.002021365,0.016679952,6.15e+09,2.28e+09,0.671573449,0.645670815,0.314887507,0.013831286,0,0.000764664,0.624548228,0.592983122,0.838853675,0.026781927,0.565114,0.064712285
0,0.461447875,0.162066495,0.263815651,0.376336575,0.00221341,0.002180946,0.630028698,0.007821519,0.005374537,0.092049766,0.04197901,0.000329792,9.23e+09,0.017096774,0.387315981,0.10961026,0.117023623,0.010642759,0.00059938,0.34077104,0.276942051,0.000629063,0.649630663,0.728061659,0.007498436,0.912489551,0.001956773,0.014617623,0.00010118,2.61e+09,0.671575987,0.644875575,0.314902904,0.120395926,0,0.001335846,0.622423795,0.593951546,0.838030242,0.026418236,0.562410535,0.027007692
0,0.464755962,0.18035481,0.263959407,0.385184978,0.007293581,0.004078669,0.631781756,0.009126474,0.005676872,0.101739215,0.110944528,6.94e+09,0.000342693,0.032419355,0.395411682,0.289565633,0.462184274,0.089185846,0.004007778,0.348333648,0.278079376,0.007719681,0.755496505,0.733804395,0.003756249,0.93734087,0.002302972,0.020306751,0.000105176,8.93e+09,0.671578937,0.651512543,0.316164387,0.039692736,0,0.001488441,0.623561202,0.605217373,0.840843446,0.027164339,0.566473421,0.024643622
0,0.460659437,0.16762884,0.263263942,0.373942849,0.008249584,0.003351895,0.630194449,0.008733437,0.005236857,0.084892602,0.188905547,6.52e+09,0.000333616,0.045645161,0.389407747,0.273623265,0.633063231,0.031860812,0.001181675,0.338600031,0.278048258,0.012790302,0.939457836,0.735738034,0.00135306,0.920920242,0.00203576,0.023556289,5.3e+09,1.84e+09,0.671569234,0.636064299,0.313315441,0.035220091,0,0.000539275,0.622973389,0.594696552,0.837615353,0.026679979,0.56456595,0.025283563
0,0.491670231,0.196873288,0.263772913,0.379084237,0.030203962,0.023660396,0.630612252,0.001403442,0.005122285,0.111225105,0.173913043,0.000365523,0.000153569,0.032258065,0.395343841,0.350476198,0.392254497,0.190375357,0.040370197,0.391725106,0.277063965,0.011137015,0.554600594,0.736070969,0,0.959884171,0.002789703,0.007898904,6.94e+09,0.00010883,0.671573525,0.645708993,0.314866305,0.009656383,0,0.000666516,0.623178229,0.600965955,0.841429374,0.026791157,0.565158396,0.097000669
0,0.488555061,0.191563777,0.264405436,0.389171417,0.020254539,0.015739494,0.630765332,0.003490822,0.005130934,0.13430065,0.101949025,8.1e+09,8.4e+09,0.025645161,0.398159246,0.323802066,0.399552334,0.190048613,0.026670411,0.375777243,0.277132927,0.011656597,0.421351866,0.736346354,0.012684375,0.950243612,0.002712829,0.020125819,0.000135703,0.000215857,0.671609204,0.68496815,0.319993572,0.014476604,0,0.000792438,0.624291894,0.628397203,0.843690508,0.026829249,0.565333708,0.047043691
0,0.461642468,0.170747124,0.264035558,0.376699825,0.009732887,0.003635742,0.632183463,0.009431054,0.00510852,0.099752471,0.163418291,5.69e+09,0.00017929,0.044354839,0.393025938,0.195678979,0.506745764,0.022151757,0.001201032,0.34112657,0.277797932,0.016094296,0.613250844,0.736373823,0.007919902,0.933419138,0.002259854,0.025796306,4.4e+09,1.52e+08,0.671571466,0.641359004,0.314269044,0.029971083,0,0.000647217,0.623548972,0.603144233,0.840465033,0.027390759,0.566982458,0.024184721
1,0.461744798,0.144073153,0.263793117,0.378208711,0.003245544,0.00034436,0.627881125,0.044450524,0.004874455,0.093938802,0,19100000,75600000,0.009032258,0.391284684,0.04060052,0.383260097,0.006327298,0.000159713,0.341533439,0.276391663,0.008081528,0.817651881,0.712388144,0,0.890684009,0.001738837,0.011004129,0.004963875,0.001697453,0.671415452,0.642172383,0.314154694,0.085299068,0,0.003735586,0.679350137,0.665149207,0.831484485,0.026350708,0.561557356,0.013225499
0,0.466530787,0.203025578,0.264344049,0.376820908,0.007946309,0.002705596,0.63087492,0.005074823,0.006299617,0.092839579,0.053973013,0.000110249,0.00016416,0.018225806,0.389701725,0.039966945,0.098286603,0.003930127,0.000854379,0.344001889,0.278146234,0.012126313,0.204702839,0.73236313,0.076901369,0.94087023,0.002729466,0.009198187,2.83e+09,8.17e+08,0.671569082,0.640927754,0.314275727,0.036527206,0,0.117136985,0.623260834,0.597841913,0.841981002,0.026872885,0.56552012,0.035853424
0,0.461900808,0.169988622,0.264016909,0.376681197,0.007391553,0.003791702,0.632074903,0.007281664,0.005310466,0.09505431,0.115442279,0.000129356,0.000171725,0.032903226,0.391804799,0.152998129,0.274332856,0.027788979,0.002109332,0.34142588,0.278177912,0.009015906,0.496966152,0.732992389,0.01619434,0.933504261,0.002300012,0.015713382,4.75e+09,2.57e+09,0.671572064,0.642602719,0.31451155,0.039183112,0,0.027098752,0.61600253,0.596624168,0.840576645,0.027519286,0.567213949,0.028229054
0,0.485961601,0.167460284,0.263883255,0.379987705,0.031666048,0.026914972,0.630212257,0.001643276,0.005235077,0.097179475,0.059970015,0.000223555,6.58e+09,0.016774194,0.393206847,0.258050055,0.277234698,0.164609565,0.051379578,0.365556343,0.277040591,0.00871048,0.326767902,0.734974969,0,0.907023068,0.002216151,0.015563578,0.000171073,0.000290028,0.671650072,0.700037876,0.320870072,0.009200829,0,0.001117364,0.62601833,0.607260343,0.839971036,0.02690749,0.565658089,0.085304288
